t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1
22.225154419887843,-31386197637756.684,-1.8076924388612577e-283,299.9999999999997,9.132857965676092e+18,7.451588262165457e+18,3.6056123925412127e+18,1.809049240671439e+17
24.54766986187663,-31382649937381.492,1.418291556683045e-283,299.9999999999997,9.132741549811612e+18,7.451616401657439e+18,3.6056265875669135e+18,1.8090611367343085e+17
27.102436848064297,-31378748929822.043,-6.190189283895259e-283,299.9999999999997,9.132613508191649e+18,7.451647351295055e+18,3.6056422001877786e+18,1.8090742208600662e+17
29.91268053287073,-31374459590345.49,-2.1728973659993317e-283,299.9999999999997,9.132472681557321e+18,7.451681391295953e+18,3.605659371763746e+18,1.8090886115316582e+17
33.003948586157804,-31369743455602.51,-2.2511296911833808e-284,299.9999999999997,9.132317795417728e+18,7.451718829732868e+18,3.6056782577070884e+18,1.8091044390126573e+17
36.40434344477359,-31364558293044.02,3.0009152885377756e-283,299.9999999999997,9.132147448671677e+18,7.451760005284311e+18,3.605699028870279e+18,1.8091218465112304e+17
40.14477778925095,-31358857740024.656,-6.251119056144013e-283,299.9999999999997,9.131960101121475e+18,7.451805290253011e+18,3.605721873068901e+18,1.8091409914575206e+17
44.25925556817605,-31352590910124.316,7.487966309800796e-284,299.9999999999997,9.131754059774977e+18,7.451855093877627e+18,3.605746996752437e+18,1.8091620469052294e+17
48.78518112499366,-31345701964084.918,-3.085951285429136e-283,299.9999999999997,9.131527463821101e+18,7.451909865964965e+18,3.6057746268369905e+18,1.8091852030690934e+17
53.763699237493036,-41128000647820.32,1.7961180125856896e-282,301.96369923749324,9.131200510542561e+18,7.451988815444153e+18,3.6058145050451584e+18,1.8092186245570736e+17
58.763699237493036,-80871931801039.36,2.718430142700598e-283,306.9636992374927,9.130555343481396e+18,7.452144198071636e+18,3.605893258186946e+18,1.8092846284826214e+17
63.763699237493036,-155535634514216.47,-1.4575522925927751e-282,311.96369923749313,9.129315610346222e+18,7.452441977346124e+18,3.606044721082139e+18,1.809411577311261e+17
68.76369923749303,-292566364731957.2,2.7258325515470606e-284,316.96369923749273,9.126985742515451e+18,7.453000028957748e+18,3.6063296284639094e+18,1.8096503975864378e+17
73.76369923749303,-538786318382846.25,-2.612961447978761e-283,321.96369923749296,9.122699034232746e+18,7.454023783526798e+18,3.6068543379468897e+18,1.8100902983522298e+17
78.76369923749303,-970611540160887.4,2.4631572643439275e-283,326.9636992374931,9.114983889500737e+18,7.455860707256956e+18,3.607799691339031e+18,1.8108830697168083e+17
83.76369923749303,-1708135153074048.2,2.4428265167153375e-282,331.9636992374929,9.101419349454032e+18,7.459080069888586e+18,3.6094637057569014e+18,1.8122791558723376e+17
88.76369923749303,-2929293648423629.5,4.411113800131247e-281,336.9636992374932,9.078179928438759e+18,7.464577271629224e+18,3.612318325233999e+18,1.8146760010318304e+17
93.76369923749303,-4876945253624926.0,6.449103447742114e-281,341.96369923749296,9.039526647959725e+18,7.473688321028491e+18,3.617073669285506e+18,1.8186737881104925e+17
98.76369923749303,-7846482488091187.0,1.3891813408997682e-280,346.96369923749313,8.977399230275636e+18,7.488276655509776e+18,3.624731376090922e+18,1.825124203385742e+17
103.76369923749303,-1.214441079048453e+16,2.4363177378964023e-280,351.9636992374929,8.881340273019729e+18,7.510736374028206e+18,3.636599486757447e+18,1.8351504025519958e+17
108.76369923749303,-1.8025873077511308e+16,7.340063012895746e-280,356.9636992374931,8.73891864755424e+18,7.543870800553151e+18,3.654249541826234e+18,1.8501226081029222e+17
113.76369923749303,-2.5632385951118316e+16,-5.478434841055027e-281,361.9636992374928,8.536647120991183e+18,7.590646628666559e+18,3.6794194398213663e+18,1.871591404000359e+17
118.76369923749303,-3.4941868920480864e+16,1.2222652066201246e-279,366.9636992374931,8.261279594644599e+18,7.653853631054505e+18,3.713883837837716e+18,1.9011942085012896e+17
123.76369923749303,-4.571321468519734e+16,-2.41219782001182e-280,371.96369923749245,7.901494609814441e+18,7.735676738073766e+18,3.7593055011177667e+18,1.9405422160074586e+17
128.76369923749303,-5.7416512877064584e+16,3.912889166756768e-279,376.9636992374934,7.450054021060119e+18,7.837160122093011e+18,3.8170712815452815e+18,1.9910863225555293e+17
133.76369923749303,-6.91927933531464e+16,-5.572245964584654e-280,381.9636992374935,6.906292984979469e+18,7.9575472977115e+18,3.88812443495251e+18,2.0539673748448982e+17
138.76369923749303,-7.994016077876632e+16,7.251541815338681e-280,386.96369923749285,6.278280328456767e+18,8.093496513558128e+18,3.9728199835235604e+18,2.1298702626243686e+17
143.76369923749303,-8.860437252113898e+16,-7.169363511001848e-280,391.9636992374926,5.583584626397184e+18,8.238175115271258e+18,4.0708366210357514e+18,2.21891143389939e+17
