he_HF,,d_HF,
Label,Y,Label,Y
,2469512195121950700,,-138036809815958320
,19481707317073170000,,1656441717791417600
,3292682926829272000,,17116564417177917000
,411585365853660200,,22361963190184047000
,411585365853660200,,17530674846625761000
,137195121951226880,,19877300613496930000
