t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1
133.76369923749303,-5.062807969964886e+16,1.860234559490559e-278,381.9636992374935,4.545312839988661e+18,5.392311196462764e+18,6.054420787414476e+18,2.6599506061882106e+17
138.76369923749303,-5.8234674167451896e+16,-2.2140982644651483e-277,386.96369923749285,4.0644934521338757e+18,5.463116619253197e+18,6.165202096218023e+18,2.7400204532063888e+17
143.76369923749303,-6.401864155801542e+16,-7.520307163543748e-276,391.9636992374926,3.538502613336926e+18,5.533621490903079e+18,6.291339829593711e+18,2.8320701253839232e+17
148.76369923749303,-6.752410871984662e+16,-6.335911414958709e-276,396.96369923749285,2.990917813667807e+18,5.594404562650809e+18,6.43023998150667e+18,2.934468906717482e+17
153.76369923749303,-6.892043619663034e+16,-3.302730060187601e-275,401.9636992374934,2.449061057089261e+18,5.632100390427955e+18,6.578704886714175e+18,3.045103916886642e+17
158.76369923749303,-6.889581859873581e+16,-6.246616051739756e-275,406.9636992374925,1.9407708573814784e+18,5.629179527531453e+18,6.733725625934306e+18,3.1619802898346886e+17
163.76369923749303,-6.832545596443254e+16,-1.171127845877765e-274,411.96369923749273,1.4916412198888476e+18,5.564761642897977e+18,6.893422505031529e+18,3.2839765489862336e+17
168.76369923749303,-6.801955912962435e+16,1.6881787157731477e-275,416.9636992374932,1.121293429763314e+18,5.417877014703494e+18,7.057777801726376e+18,3.411476211370721e+17
173.76369923749303,-6.856162714755799e+16,1.0744234304971895e-275,421.9636992374931,8.376009180053103e+17,5.17434390996231e+18,7.228659390118728e+18,3.546466544497649e+17
178.76369923749303,-7.003628978828029e+16,-9.814797801441363e-276,426.96369923749256,6.326771412215036e+17,4.834463719774027e+18,7.408710536884152e+18,3.691755869148144e+17
183.76369923749303,-7.186962318743986e+16,2.2146908435606736e-275,431.96369923749313,4.871259399605628e+17,4.41415189648157e+18,7.599402670911431e+18,3.84955203127504e+17
188.76369923749303,-7.317907037639402e+16,-2.2292164078496236e-273,436.9636992374936,3.8062683140251654e+17,3.937671030430619e+18,7.799373273321775e+18,4.020311893678758e+17
193.76369923749303,-7.335579846337466e+16,-6.254087416570657e-273,441.9636992374924,2.9895906690591206e+17,3.429930953485339e+18,8.003760523213012e+18,4.202438531126411e+17
198.76369923749303,-7.231079556858934e+16,-5.184829820123254e-273,446.96369923749256,2.3411378641416614e+17,2.913695578158379e+18,8.204248770290929e+18,4.392624412442759e+17
203.76369923749303,-7.0321991593213064e+16,-1.9794657470961564e-273,451.9636992374933,1.8181198110139648e+17,2.409913139529399e+18,8.389322788919182e+18,4.586483069509293e+17
208.76369923749303,-6.779689929146945e+16,-3.271828526544449e-273,456.96369923749324,1.3965646091652834e+17,1.938585731660009e+18,8.544527371081637e+18,4.779281892450379e+17
213.76369923749303,-6.5201143062342536e+16,4.1714302245874817e-274,461.9636992374922,1.0621339466709123e+17,1.51884383445119e+18,8.652947658128547e+18,4.966693258994165e+17
