"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5253e+20,1,1.8e-07,1.8e-07,0,0
2.5219e+20,1,1.805e-07,1.805e-07,0,0
2.5184e+20,1,1.81e-07,1.81e-07,0,0
2.515e+20,1,1.815e-07,1.815e-07,0,0
2.5116e+20,1,1.82e-07,1.82e-07,0,0
2.5081e+20,1,1.825e-07,1.825e-07,0,0
2.5046e+20,1,1.83e-07,1.83e-07,0,0
2.5011e+20,1,1.835e-07,1.835e-07,0,0
2.4977e+20,1,1.84e-07,1.84e-07,0,0
2.4942e+20,1,1.845e-07,1.845e-07,0,0
2.4906e+20,1,1.85e-07,1.85e-07,0,0
2.4871e+20,1,1.855e-07,1.855e-07,0,0
2.4836e+20,1,1.86e-07,1.86e-07,0,0
2.48e+20,1,1.865e-07,1.865e-07,0,0
2.4765e+20,1,1.87e-07,1.87e-07,0,0
2.4729e+20,1,1.875e-07,1.875e-07,0,0
2.4694e+20,1,1.88e-07,1.88e-07,0,0
2.4658e+20,1,1.885e-07,1.885e-07,0,0
2.4622e+20,1,1.89e-07,1.89e-07,0,0
2.4586e+20,1,1.895e-07,1.895e-07,0,0
2.455e+20,1,1.9e-07,1.9e-07,0,0
2.4514e+20,1,1.905e-07,1.905e-07,0,0
2.4478e+20,1,1.91e-07,1.91e-07,0,0
2.4442e+20,1,1.915e-07,1.915e-07,0,0
2.4405e+20,1,1.92e-07,1.92e-07,0,0
2.4369e+20,1,1.925e-07,1.925e-07,0,0
2.4333e+20,1,1.93e-07,1.93e-07,0,0
2.4296e+20,1,1.935e-07,1.935e-07,0,0
2.4259e+20,1,1.94e-07,1.94e-07,0,0
2.4223e+20,1,1.945e-07,1.945e-07,0,0
2.4186e+20,1,1.95e-07,1.95e-07,0,0
2.4149e+20,1,1.955e-07,1.955e-07,0,0
2.4112e+20,1,1.96e-07,1.96e-07,0,0
2.4075e+20,1,1.965e-07,1.965e-07,0,0
2.4038e+20,1,1.97e-07,1.97e-07,0,0
2.4001e+20,1,1.975e-07,1.975e-07,0,0
2.3964e+20,1,1.98e-07,1.98e-07,0,0
2.3927e+20,1,1.985e-07,1.985e-07,0,0
2.389e+20,1,1.99e-07,1.99e-07,0,0
2.3853e+20,1,1.995e-07,1.995e-07,0,0
2.3815e+20,1,2e-07,2e-07,0,0
2.3778e+20,1,2.005e-07,2.005e-07,0,0
2.3741e+20,1,2.01e-07,2.01e-07,0,0
2.3703e+20,1,2.015e-07,2.015e-07,0,0
2.3666e+20,1,2.02e-07,2.02e-07,0,0
2.3628e+20,1,2.025e-07,2.025e-07,0,0
2.359e+20,1,2.03e-07,2.03e-07,0,0
2.3553e+20,1,2.035e-07,2.035e-07,0,0
2.3515e+20,1,2.04e-07,2.04e-07,0,0
2.3477e+20,1,2.045e-07,2.045e-07,0,0
2.344e+20,1,2.05e-07,2.05e-07,0,0
2.3402e+20,1,2.055e-07,2.055e-07,0,0
2.3364e+20,1,2.06e-07,2.06e-07,0,0
2.3326e+20,1,2.065e-07,2.065e-07,0,0
2.3288e+20,1,2.07e-07,2.07e-07,0,0
2.325e+20,1,2.075e-07,2.075e-07,0,0
2.3212e+20,1,2.08e-07,2.08e-07,0,0
2.3174e+20,1,2.085e-07,2.085e-07,0,0
2.3136e+20,1,2.09e-07,2.09e-07,0,0
2.3098e+20,1,2.095e-07,2.095e-07,0,0
2.306e+20,1,2.1e-07,2.1e-07,0,0
2.3022e+20,1,2.105e-07,2.105e-07,0,0
2.2984e+20,1,2.11e-07,2.11e-07,0,0
2.2946e+20,1,2.115e-07,2.115e-07,0,0
2.2908e+20,1,2.12e-07,2.12e-07,0,0
2.2869e+20,1,2.125e-07,2.125e-07,0,0
2.2831e+20,1,2.13e-07,2.13e-07,0,0
2.2793e+20,1,2.135e-07,2.135e-07,0,0
2.2755e+20,1,2.14e-07,2.14e-07,0,0
2.2716e+20,1,2.145e-07,2.145e-07,0,0
2.2678e+20,1,2.15e-07,2.15e-07,0,0
2.264e+20,1,2.155e-07,2.155e-07,0,0
2.2601e+20,1,2.16e-07,2.16e-07,0,0
2.2563e+20,1,2.165e-07,2.165e-07,0,0
2.2525e+20,1,2.17e-07,2.17e-07,0,0
2.2486e+20,1,2.175e-07,2.175e-07,0,0
2.2448e+20,1,2.18e-07,2.18e-07,0,0
2.241e+20,1,2.185e-07,2.185e-07,0,0
2.2371e+20,1,2.19e-07,2.19e-07,0,0
2.2333e+20,1,2.195e-07,2.195e-07,0,0
2.2294e+20,1,2.2e-07,2.2e-07,0,0
2.2256e+20,1,2.205e-07,2.205e-07,0,0
2.2218e+20,1,2.21e-07,2.21e-07,0,0
2.2179e+20,1,2.215e-07,2.215e-07,0,0
2.2141e+20,1,2.22e-07,2.22e-07,0,0
2.2102e+20,1,2.225e-07,2.225e-07,0,0
2.2064e+20,1,2.23e-07,2.23e-07,0,0
2.2025e+20,1,2.235e-07,2.235e-07,0,0
2.1987e+20,1,2.24e-07,2.24e-07,0,0
2.1949e+20,1,2.245e-07,2.245e-07,0,0
2.191e+20,1,2.25e-07,2.25e-07,0,0
2.1872e+20,1,2.255e-07,2.255e-07,0,0
2.1833e+20,1,2.26e-07,2.26e-07,0,0
2.1795e+20,1,2.265e-07,2.265e-07,0,0
2.1756e+20,1,2.27e-07,2.27e-07,0,0
2.1718e+20,1,2.275e-07,2.275e-07,0,0
2.168e+20,1,2.28e-07,2.28e-07,0,0
2.1641e+20,1,2.285e-07,2.285e-07,0,0
2.1603e+20,1,2.29e-07,2.29e-07,0,0
